programme_code,programme_name,difficulty,weight,question,option_A,option_B,option_C,option_D,answer_letter,answer_text
CCP,Climate Change Programme,medium,1.5,"""পঙ্খিরাজ"" মোবাইল সেচ ব্যবস্থার সবচেয়ে বেশি উপকার কারা পান?",বড় কর্পোরেট প্রতিষ্ঠান,শহুরে কেন্দ্র,গ্রামীণ এলাকার ক্ষুদ্র কৃষকরা,সরকারি সংস্থা,C,গ্রামীণ এলাকার ক্ষুদ্র কৃষকরা
KUMON,BRAC Kumon Ltd.,easy,1,সারা বাংলাদেশে মোট কতটি কুমন সেন্টার আছে?,১৫+,২২+,৩২+,৫০+,C,৩২+ সেন্টার
KUMON,BRAC Kumon Ltd.,easy,1,কুমন বাংলাদেশ বর্তমানে কতজন শিক্ষার্থীকে সেবা দিচ্ছে?,"২,০০০+","৫,০০০+","১০,০০০+","২০,০০০+",C,"১০,০০০+ শিক্ষার্থী"
KUMON,BRAC Kumon Ltd.,easy,1,কুমন মেথডের প্রতিষ্ঠাতা কে?,তাকেশি কুমন,তোরু কুমন,হিরোশি কুমন,তাকাশি তোরু,B,তোরু কুমন
KUMON,BRAC Kumon Ltd.,easy,1,ডিসেম্বর ২০২৫ পর্যন্ত কুমনে ভর্তি হলে কত শতাংশ ফি–ওয়েভার আছে?,২০%,৩০%,৪০%,৫০%,D,৫০%
KUMON,BRAC Kumon Ltd.,easy,1,কুমন কোন বিষয়ের প্রোগ্রাম চালু করেছে?,শুধু গণিত,শুধু ইংরেজি,গণিত ও ইংরেজি,বিজ্ঞান ও গণিত,C,গণিত ও ইংরেজি
KUMON,BRAC Kumon Ltd.,easy,1,কুমনে ভর্তি হওয়া শিক্ষার্থীদের বয়সসীমা কত থেকে কত?,২–১০ বছর,৩–১৪ বছর,৫–১৮ বছর,৬–১২ বছর,B,৩–১৪ বছর
KUMON,BRAC Kumon Ltd.,medium,1.5,নতুন কুমন শিক্ষার্থীদের স্তর নির্ধারণে কোন টেস্ট নেওয়া হয়?,এন্ট্রি পরীক্ষা,ডায়াগনস্টিক টেস্ট,অ্যাচিভমেন্ট টেস্ট,লেভেল টেস্ট,B,ডায়াগনস্টিক টেস্ট
KUMON,BRAC Kumon Ltd.,medium,1.5,কুমন ফ্র্যাঞ্চাইজি বাছাই প্রক্রিয়ায় প্রথম ধাপটি কী?,ওরিয়েন্টেশনে যোগ দেওয়া,সেন্টার খোলার জন্য আবেদন করা,এগ্রিমেন্ট সাইন করা,প্রফিশিয়েন্সি টেস্ট,B,সেন্টার খোলার জন্য আবেদন করা
KUMON,BRAC Kumon Ltd.,medium,1.5,একটি কুমন সেন্টার খুলতে প্রয়োজনীয় ন্যূনতম মূলধন কত?,৫ লাখ+,১০ লাখ+,২৫ লাখ+,৫০ লাখ+,C,২৫ লাখ টাকা+
KUMON,BRAC Kumon Ltd.,medium,1.5,বিশ্বে মোট কতটি দেশের কুমন রয়েছে?,২০+ দেশ,৪০+ দেশ,৬০+ দেশ,১০০+ দেশ,C,৬০+ দেশ
KUMON,BRAC Kumon Ltd.,medium,1.5,কুমন পদ্ধতির বিশেষ বৈশিষ্ট্য কী?,গ্রুপ স্টাডি,শিক্ষক–নির্ভর ক্লাস,প্রতিটি শিক্ষার্থীর জন্য আলাদা স্টাডি প্ল্যান,কেবল উইকএন্ড–এর সেশন,C,প্রতিটি শিক্ষার্থীর জন্য আলাদা স্টাডি প্ল্যান
KUMON,BRAC Kumon Ltd.,medium,1.5,BRAC Kumon ফ্র্যাঞ্চাইজিদের কী ধরনের সাপোর্ট দেয়?,প্রশিক্ষণ ও ডেভেলপমেন্ট,মার্কেটিং,অপারেশনাল সাপোর্ট,উপরোক্ত সবগুলো,D,উপরোক্ত সবগুলো
KUMON,BRAC Kumon Ltd.,hard,2,ফ্র্যাঞ্চাইজি প্রক্রিয়ায় প্রফিশিয়েন্সি টেস্টের পর পরের ধাপ কী?,জায়গা/প্রপার্টি খোঁজা,এগ্রিমেন্ট সাইন করা,পৃথক/ব্যক্তিগত কনসালটেশন,ওরিয়েন্টেশন প্রোগ্রাম,C,ব্যক্তিগত কনসালটেশন
KUMON,BRAC Kumon Ltd.,hard,2,কুমন ইন্সট্রাক্টরের একটি মূল দায়িত্ব কী?,ক্লাসরুমে সরাসরি পড়ানো,প্রতিটি শিক্ষার্থীর জন্য ব্যক্তিগত স্টাডি প্ল্যান বানানো,শুধু হোমওয়ার্ক দেখে নম্বর দেওয়া,শুধু হিসাব–নিকাশ দেখা,B,প্রতিটি শিক্ষার্থীর জন্য ব্যক্তিগত স্টাডি প্ল্যান বানানো
