programme_code,programme_name,difficulty,weight,question,option_A,option_B,option_C,option_D,answer_letter,answer_text
CCP,Climate Change Programme,hard,2,"""পঙ্খিরাজ"" সিস্টেম নিম্নলিখিত কোন সমস্যার সমাধান করে?",অতিরিক্ত জমি চাষ,পানি সংকট ও উচ্চ সেচ ব্যয়,ভারী যন্ত্রপাতির কারণে মাটি ক্ষয়,নিম্নমানের বীজ,B,পানি সংকট ও উচ্চ সেচ ব্যয়
CCP,Climate Change Programme,medium,1.5,"""পঙ্খিরাজ"" মোবাইল সেচ ব্যবস্থার সবচেয়ে বেশি উপকার কারা পান?",বড় কর্পোরেট প্রতিষ্ঠান,শহুরে কেন্দ্র,গ্রামীণ এলাকার ক্ষুদ্র কৃষকরা,সরকারি সংস্থা,C,গ্রামীণ এলাকার ক্ষুদ্র কৃষকরা
KUMON,BRAC Kumon Ltd.,easy,1,সারা বাংলাদেশে মোট কতটি কুমন সেন্টার আছে?,১৫+,২২+,৩২+,৫০+,C,৩২+ সেন্টার
KUMON,BRAC Kumon Ltd.,easy,1,কুমন বাংলাদেশ বর্তমানে মোট কতজন শিক্ষার্থীকে সেবা দিচ্ছে?,"২,০০০+","৫,০০০+","১০,০০০+","২০,০০০+",C,"১০,০০০+ শিক্ষার্থী"
KUMON,BRAC Kumon Ltd.,easy,1,কুমন পদ্ধতি কে উদ্ভাবন করেছিলেন?,তাকেশি কুমন,তোরু কুমন,হিরোশি কুমন,তাকাশি তোরু,B,তোরু কুমন
KUMON,BRAC Kumon Ltd.,easy,1,ডিসেম্বর ২০২৫ পর্যন্ত কুমনে ভর্তি হলে কী ধরনের ফি–ছাড় দেওয়া হচ্ছে?,২০%,৩০%,৪০%,৫০%,D,৫০%
KUMON,BRAC Kumon Ltd.,easy,1,কুমন কোন কোন বিষয়ের প্রোগ্রাম বা কোর্স অফার করে?,শুধু গণিত,শুধু ইংরেজি,গণিত ও ইংরেজি,বিজ্ঞান ও গণিত,C,গণিত ও ইংরেজি
KUMON,BRAC Kumon Ltd.,easy,1,কুমনে সাধারণত কত থেকে কত বছর বয়সী শিক্ষার্থীরা ভর্তি হতে পারে?,২–১০ বছর,৩–১৪ বছর,৫–১৮ বছর,৬–১২ বছর,B,৩–১৪ বছর
KUMON,BRAC Kumon Ltd.,medium,1.5,নতুন কুমন শিক্ষার্থীদের মূল্যায়নের জন্য কোন ধরনের Test নেওয়া হয়?,এন্ট্রি পরীক্ষা,ডায়াগনস্টিক টেস্ট,অ্যাচিভমেন্ট টেস্ট,লেভেল টেস্ট,B,ডায়াগনস্টিক টেস্ট
KUMON,BRAC Kumon Ltd.,medium,1.5,কুমন ফ্র্যাঞ্চাইজি নির্বাচনের প্রক্রিয়ায় প্রথম ধাপটি কী?,ওরিয়েন্টেশনে যোগ দেওয়া,সেন্টার খোলার জন্য আবেদন করা,এগ্রিমেন্ট সাইন করা,প্রফিশিয়েন্সি টেস্ট,B,সেন্টার খোলার জন্য আবেদন করা
KUMON,BRAC Kumon Ltd.,medium,1.5,একটি কুমন সেন্টার খোলার জন্য আনুমানিক কত টাকা মূলধন প্রয়োজন?,৫ লাখ+,১০ লাখ+,২৫ লাখ+,৫০ লাখ+,C,২৫ লাখ টাকা+
KUMON,BRAC Kumon Ltd.,medium,1.5,বিশ্বজুড়ে মোট কতটি দেশে কুমন চালু আছে?,২০+ দেশ,৪০+ দেশ,৬০+ দেশ,১০০+ দেশ,C,৬০+ দেশ
KUMON,BRAC Kumon Ltd.,medium,1.5,কুমন পদ্ধতির অনন্য বৈশিষ্ট্য কী?,গ্রুপ স্টাডি,শিক্ষক–নির্ভর ক্লাস,প্রতিটি শিক্ষার্থীর জন্য আলাদা স্টাডি প্ল্যান,কেবল উইকএন্ড–এর সেশন,C,প্রতিটি শিক্ষার্থীর জন্য আলাদা স্টাডি প্ল্যান
KUMON,BRAC Kumon Ltd.,medium,1.5,ব্র্যাক কুমন তার ফ্র্যাঞ্চাইজি–দের কী ধরনের সহায়তা দেয়?,প্রশিক্ষণ ও ডেভেলপমেন্ট,মার্কেটিং,অপারেশনাল সাপোর্ট,উপরোক্ত সবগুলো,D,উপরোক্ত সবগুলো
